1	0.0
2	0.0
3	1.0
4	0.75
5	0.4
6	0.5
7	0.714
8	0.625
9	0.667
10	0.4
11	0.455
12	0.417
13	0.308
14	0.357
15	0.533
16	0.312
17	0.529
18	0.5
19	0.526
20	0.4
21	0.381
22	0.364
23	0.435
24	0.292
25	0.64
26	0.5
27	0.556
28	0.5
29	0.483
30	0.433
31	0.516
32	0.438
33	0.576
34	0.618
35	0.429
36	0.583
37	0.568
38	0.605
39	0.667
40	0.575
41	0.61
42	0.571
43	0.535
44	0.523
45	0.467
46	0.674
47	0.638
48	0.583
49	0.449
50	0.46
51	0.549
52	0.481
53	0.566
54	0.5
55	0.509
56	0.429
57	0.474
58	0.586
59	0.458
60	0.45
61	0.607
62	0.452
63	0.476
64	0.422
65	0.462
66	0.409
67	0.522
68	0.485
69	0.478
70	0.571
71	0.437
72	0.583
73	0.534
74	0.473
75	0.547
76	0.474
77	0.545
78	0.462
79	0.494
80	0.588
81	0.519
82	0.549
83	0.53
84	0.524
85	0.494
86	0.5
87	0.506
88	0.557
89	0.472
90	0.456
91	0.604
92	0.467
93	0.495
94	0.468
95	0.474
96	0.49
97	0.474
98	0.52
99	0.495
100	0.57
101	0.515
102	0.569
103	0.534
104	0.5
105	0.476
106	0.604
107	0.439
108	0.444
109	0.477
110	0.518
111	0.514
112	0.607
113	0.522
114	0.474
115	0.53
116	0.578
117	0.556
118	0.483
119	0.479
120	0.533
121	0.471
122	0.566
123	0.463
124	0.492
125	0.44
126	0.468
127	0.449
128	0.484
129	0.504
130	0.477
131	0.496
132	0.515
133	0.391
134	0.455
135	0.593
136	0.537
137	0.453
138	0.522
139	0.525
140	0.529
141	0.504
142	0.472
143	0.476
144	0.521
145	0.524
146	0.507
147	0.503
148	0.541
149	0.503
150	0.52
151	0.483
152	0.533
153	0.438
154	0.435
155	0.49
156	0.487
157	0.497
158	0.551
159	0.572
160	0.525
161	0.491
162	0.494
163	0.442
164	0.573
165	0.564
166	0.5
167	0.413
168	0.464
169	0.533
170	0.6
171	0.398
172	0.459
173	0.549
174	0.54
175	0.52
176	0.477
177	0.514
178	0.449
179	0.536
180	0.511
181	0.459
182	0.429
183	0.448
184	0.533
185	0.562
186	0.581
187	0.567
188	0.58
189	0.487
190	0.495
191	0.508
192	0.464
193	0.461
194	0.479
195	0.508
196	0.541
197	0.497
198	0.551
199	0.583
200	0.495
201	0.433
202	0.46
203	0.507
204	0.5
205	0.463
206	0.461
207	0.498
208	0.5
209	0.502
210	0.486
211	0.488
212	0.495
213	0.512
214	0.509
215	0.544
216	0.5
217	0.502
218	0.546
219	0.511
220	0.55
221	0.502
222	0.55
223	0.57
224	0.531
225	0.52
226	0.482
227	0.533
228	0.487
229	0.467
230	0.452
231	0.485
232	0.556
233	0.502
234	0.5
235	0.536
236	0.564
237	0.511
238	0.542
239	0.49
240	0.537
241	0.444
242	0.471
243	0.506
244	0.529
245	0.473
246	0.524
247	0.486
248	0.504
